kefB	gi|1928375989|ref|NZ_JADDUM010000110.1|	Pseudomonas cyclaminis strain MAFF 301449 MAFF301449_contig_110, whole genome shotgun sequence	91.657	1762	147	0	1	1762	15063	16824	0.0	2440
kefB	gi|3201082325|ref|NZ_AP039450.1|	Pseudomonas allii strain To-1 chromosome, complete genome	91.539	1761	147	2	1	1760	6515438	6513679	0.0	2425
kefB	gi|881011325|ref|NZ_LFMW01000003.1|	Pseudomonas fildesensis strain KG01 sole5_c4, whole genome shotgun sequence	91.487	1762	150	0	1	1762	200884	202645	0.0	2423
kefB	gi|763458725|ref|NZ_CP010896.1|	Pseudomonas simiae strain PCL1751 chromosome, complete genome	91.322	1763	153	0	1	1763	6078913	6077151	0.0	2409
kefB	gi|1179597664|ref|NZ_LT629702.1|	Pseudomonas azotoformans strain LMG 21611 chromosome I	91.364	1760	152	0	1	1760	4673193	4671434	0.0	2409
kefB	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	91.307	1760	153	0	1	1760	355570	353811	0.0	2403
kefB	gi|1179597806|ref|NZ_LT629689.1|	Pseudomonas extremaustralis strain DSM 17835 chromosome I	91.193	1760	155	0	1	1760	5001218	5002977	0.0	2392
kefB	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	91.146	1762	156	0	1	1762	3303888	3305649	0.0	2390
group_1974	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	98.775	408	5	0	1	408	2072031	2072438	0.0	726
group_1974	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	98.284	408	7	0	1	408	865726	865319	0.0	715
group_1974	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	97.794	408	9	0	1	408	60388	60795	0.0	704
group_1974	gi|2949263590|ref|NZ_JBLZPT010000007.1|	Pseudomonas kitaguniensis strain M8 scaffolds_7, whole genome shotgun sequence	97.059	408	12	0	1	408	3340	2933	0.0	688
group_1974	gi|2283606935|ref|NZ_CP089519.1|	Pseudomonas extremorientalis strain 1502IPR-01 chromosome, complete genome	96.814	408	13	0	1	408	6302870	6303277	0.0	682
group_1974	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	96.569	408	14	0	1	408	353320	353727	0.0	676
group_1974	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	96.569	408	14	0	1	408	63431	63838	0.0	676
group_1974	gi|1928375989|ref|NZ_JADDUM010000110.1|	Pseudomonas cyclaminis strain MAFF 301449 MAFF301449_contig_110, whole genome shotgun sequence	96.569	408	14	0	1	408	17291	16884	0.0	676
group_1974	gi|1775771885|ref|NZ_VOIW01000003.1|	Pseudomonas haemolytica strain DSM 108987 3_754681_75.7984, whole genome shotgun sequence	96.569	408	14	0	1	408	174684	174277	0.0	676
group_1974	gi|2064786354|ref|NZ_JAHSTY010000001.1|	Pseudomonas azadiae strain SWRI103 1, whole genome shotgun sequence	96.569	408	14	0	1	408	2845768	2846175	0.0	676
uvrD	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	97.390	2184	57	0	1	2184	2068651	2070834	0.0	3718
uvrD	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	94.460	2184	121	0	1	2184	56910	59093	0.0	3363
uvrD	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	94.368	2184	123	0	1	2184	869123	866940	0.0	3352
uvrD	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	93.956	2184	132	0	1	2184	3309736	3307553	0.0	3302
uvrD	gi|2625139283|ref|NZ_CP125381.1|	Pseudomonas marginalis strain PS92 chromosome, complete genome	93.773	2184	136	0	1	2184	6728786	6730969	0.0	3280
uvrD	gi|2860526210|ref|NZ_CP173614.1|	Pseudomonas petroselini strain M14 chromosome, complete genome	93.773	2184	136	0	1	2184	583030	585213	0.0	3280
uvrD	gi|1160401949|ref|NZ_CP018420.1|	Pseudomonas veronii strain R02 chromosome, complete genome	93.681	2184	138	0	1	2184	6784936	6787119	0.0	3269
uvrD	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	93.590	2184	140	0	1	2184	6338356	6340539	0.0	3258
uvrD	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	93.407	2184	144	0	1	2184	59944	62127	0.0	3236
uvrD	gi|2734051907|ref|NZ_CP078013.2|	Pseudomonas pergaminensis strain 1008 chromosome, complete genome	93.361	2184	145	0	1	2184	6537333	6539516	0.0	3230
hexR_1	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	95.944	863	35	0	1	863	2065335	2064473	0.0	1400
hexR_1	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	94.464	867	48	0	1	867	53593	52727	0.0	1336
hexR_1	gi|1300130553|ref|NZ_PHHD01000001.1|	Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence	93.656	867	55	0	1	867	1380046	1379180	0.0	1297
hexR_1	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	93.642	865	55	0	1	865	6335040	6334176	0.0	1293
hexR_1	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	93.627	863	55	0	1	863	56628	55766	0.0	1290
hexR_1	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	93.310	867	58	0	1	867	3313052	3313918	0.0	1280
hexR_1	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	93.310	867	58	0	1	867	872439	873305	0.0	1280
hexR_1	gi|1893797542|ref|NZ_JAAXCY010000006.1|	Pseudomonas cremoris strain WS 5106 6_432821_8.53282, whole genome shotgun sequence	93.195	867	59	0	1	867	196833	197699	0.0	1275
hexR_1	gi|1160401949|ref|NZ_CP018420.1|	Pseudomonas veronii strain R02 chromosome, complete genome	93.195	867	59	0	1	867	6781620	6780754	0.0	1275
hexR_1	gi|2625139283|ref|NZ_CP125381.1|	Pseudomonas marginalis strain PS92 chromosome, complete genome	93.064	865	60	0	1	865	6725503	6724639	0.0	1266
group_2720	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	97.949	195	4	0	1	195	52501	52307	1.44e-89	339
group_2720	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	97.436	195	5	0	1	195	2064247	2064053	6.69e-88	333
group_2720	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	96.410	195	7	0	1	195	873449	873643	1.45e-84	322
group_2720	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	95.897	195	8	0	1	195	55555	55361	6.74e-83	316
group_2720	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	95.897	195	8	0	1	195	3314143	3314337	6.74e-83	316
group_2720	gi|2949263590|ref|NZ_JBLZPT010000007.1|	Pseudomonas kitaguniensis strain M8 scaffolds_7, whole genome shotgun sequence	94.359	195	11	0	1	195	11136	11330	6.78e-78	300
group_2720	gi|2068435255|ref|NZ_CP077084.1|	Pseudomonas tritici strain SWRI145 chromosome, complete genome	93.939	198	9	1	1	195	131155	130958	8.78e-77	296
group_2720	gi|763458725|ref|NZ_CP010896.1|	Pseudomonas simiae strain PCL1751 chromosome, complete genome	93.939	198	9	1	1	195	6069010	6068813	8.78e-77	296
group_2720	gi|1124569293|ref|NZ_FNTS01000002.1|	Pseudomonas costantinii strain LMG 22119, whole genome shotgun sequence	93.939	198	9	1	1	195	3509376	3509179	8.78e-77	296
group_2720	gi|1867806716|ref|NZ_JACAQP010000042.1|	Pseudomonas reactans strain IPO3751 IPO_3751_S34_L003_contig_43, whole genome shotgun sequence	93.434	198	10	1	1	195	50862	50665	4.08e-75	291
cmpR_1	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	94.672	976	50	2	1	975	2063149	2064123	0.0	1513
cmpR_1	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	93.634	974	62	0	2	975	51404	52377	0.0	1456
cmpR_1	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	92.695	972	71	0	2	973	874546	873575	0.0	1402
cmpR_1	gi|1124569293|ref|NZ_FNTS01000002.1|	Pseudomonas costantinii strain LMG 22119, whole genome shotgun sequence	92.615	975	72	0	1	975	3508275	3509249	0.0	1402
cmpR_1	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	92.513	975	73	0	1	975	344377	345351	0.0	1397
cmpR_1	gi|1300130553|ref|NZ_PHHD01000001.1|	Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence	92.513	975	73	0	1	975	1377867	1378841	0.0	1397
cmpR_1	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	92.205	975	76	0	1	975	3315241	3314267	0.0	1380
cmpR_1	gi|1867806716|ref|NZ_JACAQP010000042.1|	Pseudomonas reactans strain IPO3751 IPO_3751_S34_L003_contig_43, whole genome shotgun sequence	91.795	975	80	0	1	975	49761	50735	0.0	1358
cmpR_1	gi|881011496|ref|NZ_LFMW01000006.1|	Pseudomonas fildesensis strain KG01 sole5_c8, whole genome shotgun sequence	91.692	975	81	0	1	975	1588	614	0.0	1352
cmpR_1	gi|2311530599|ref|NZ_JANQAQ010000002.1|	Pseudomonas carnis strain 20TX0167 Contig2, whole genome shotgun sequence	91.590	975	82	0	1	975	209470	208496	0.0	1347
cfiB	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	96.822	1416	45	0	1	1416	2062952	2061537	0.0	2366
cfiB	gi|1222357736|ref|NZ_FNKM01000002.1|	Pseudomonas grimontii strain DSM 17515, whole genome shotgun sequence	95.397	1412	65	0	1	1412	1893916	1895327	0.0	2248
cfiB	gi|2860526210|ref|NZ_CP173614.1|	Pseudomonas petroselini strain M14 chromosome, complete genome	94.986	1416	71	0	1	1416	577363	575948	0.0	2222
cfiB	gi|1124569293|ref|NZ_FNTS01000002.1|	Pseudomonas costantinii strain LMG 22119, whole genome shotgun sequence	94.986	1416	71	0	1	1416	3508078	3506663	0.0	2222
cfiB	gi|1222165303|ref|NZ_LT629753.1|	Pseudomonas cedrina strain LMG 23661 chromosome I	94.915	1416	72	0	1	1416	5596270	5594855	0.0	2217
cfiB	gi|2283606935|ref|NZ_CP089519.1|	Pseudomonas extremorientalis strain 1502IPR-01 chromosome, complete genome	94.915	1416	72	0	1	1416	6293897	6292482	0.0	2217
cfiB	gi|1525770595|ref|NZ_CP027723.1|	Pseudomonas orientalis strain 8B chromosome, complete genome	94.774	1416	74	0	1	1416	5838327	5836912	0.0	2206
cfiB	gi|2625139283|ref|NZ_CP125381.1|	Pseudomonas marginalis strain PS92 chromosome, complete genome	94.774	1416	74	0	1	1416	6723118	6721703	0.0	2206
cfiB	gi|2734051907|ref|NZ_CP078013.2|	Pseudomonas pergaminensis strain 1008 chromosome, complete genome	94.703	1416	75	0	1	1416	6531737	6530322	0.0	2200
cfiB	gi|1179597664|ref|NZ_LT629702.1|	Pseudomonas azotoformans strain LMG 21611 chromosome I	94.703	1416	75	0	1	1416	4661797	4660382	0.0	2200
oadA	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	95.667	1800	78	0	10	1809	2061516	2059717	0.0	2892
oadA	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	93.812	1810	110	2	1	1809	3316955	3318763	0.0	2721
oadA	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	93.781	1801	111	1	9	1809	876179	877978	0.0	2704
oadA	gi|1867806716|ref|NZ_JACAQP010000042.1|	Pseudomonas reactans strain IPO3751 IPO_3751_S34_L003_contig_43, whole genome shotgun sequence	93.563	1802	113	3	9	1809	48128	46329	0.0	2682
oadA	gi|1775771885|ref|NZ_VOIW01000003.1|	Pseudomonas haemolytica strain DSM 108987 3_754681_75.7984, whole genome shotgun sequence	93.315	1810	119	2	1	1809	185195	187003	0.0	2671
oadA	gi|2574812147|ref|NZ_CP133298.1|	Pseudomonas canadensis strain GZH03 chromosome, complete genome	93.452	1802	115	3	9	1809	6221492	6219693	0.0	2671
oadA	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	93.348	1804	118	2	7	1809	52812	51010	0.0	2665
oadA	gi|1222357736|ref|NZ_FNKM01000002.1|	Pseudomonas grimontii strain DSM 17515, whole genome shotgun sequence	93.090	1809	125	0	1	1809	1895434	1897242	0.0	2649
oadA	gi|1893797542|ref|NZ_JAAXCY010000006.1|	Pseudomonas cremoris strain WS 5106 6_432821_8.53282, whole genome shotgun sequence	93.039	1810	124	2	1	1809	200645	202453	0.0	2643
oadA	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	93.035	1809	126	0	1	1809	49779	47971	0.0	2643
group_2414	gi|1867806716|ref|NZ_JACAQP010000042.1|	Pseudomonas reactans strain IPO3751 IPO_3751_S34_L003_contig_43, whole genome shotgun sequence	90.270	185	18	0	79	263	44658	44474	1.73e-60	243
group_1298	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	93.155	672	46	0	1	672	2057404	2058075	0.0	987
group_1298	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	90.923	672	61	0	1	672	41547	42218	0.0	904
group_1858	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	96.197	447	17	0	1	447	2056939	2057385	0.0	732
group_1858	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	91.051	447	40	0	1	447	41090	41536	3.26e-169	604
group_1858	gi|2847469233|ref|NZ_CP162518.1|	Pseudomonas lurida strain BF8PS1 chromosome, complete genome	90.380	447	43	0	1	447	5956379	5956825	3.28e-164	588
group_1858	gi|1179597664|ref|NZ_LT629702.1|	Pseudomonas azotoformans strain LMG 21611 chromosome I	90.157	447	44	0	1	447	4654140	4654586	1.53e-162	582
paiB	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	96.557	639	22	0	1	639	2056304	2056942	0.0	1059
paiB	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	90.923	639	58	0	1	639	3324722	3324084	0.0	859
paiB	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	90.141	639	63	0	1	639	45051	45689	0.0	832
gabR_1	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	91.913	1422	115	0	1	1422	2056217	2054796	0.0	1989
spuD_1	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	94.940	1087	55	0	1	1087	2048748	2049834	0.0	1703
spuD_1	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	91.484	1092	93	0	1	1092	37722	38813	0.0	1502
spuD_1	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	90.942	1093	97	2	1	1092	894135	893044	0.0	1469
spuD_1	gi|881011496|ref|NZ_LFMW01000006.1|	Pseudomonas fildesensis strain KG01 sole5_c8, whole genome shotgun sequence	90.476	1092	104	0	1	1092	17079	15988	0.0	1441
spuD_1	gi|1775771885|ref|NZ_VOIW01000003.1|	Pseudomonas haemolytica strain DSM 108987 3_754681_75.7984, whole genome shotgun sequence	90.393	1093	103	2	1	1092	199748	198657	0.0	1435
spuD_1	gi|1300130553|ref|NZ_PHHD01000001.1|	Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence	90.119	1093	106	2	1	1092	1365303	1366394	0.0	1419
spuD_1	gi|2068435255|ref|NZ_CP077084.1|	Pseudomonas tritici strain SWRI145 chromosome, complete genome	90.562	1049	99	0	44	1092	117682	118730	0.0	1389
aphA	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	96.232	1035	39	0	1	1035	2047717	2048751	0.0	1696
group_736	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	96.173	993	38	0	1	993	2046571	2047563	0.0	1624
ansA	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	94.990	978	49	0	1	978	2045543	2046520	0.0	1535
alsT	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	97.727	1452	33	0	1	1452	2044005	2045456	0.0	2499
alsT	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	95.310	1450	68	0	1	1450	28287	29736	0.0	2302
alsT	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	94.268	1448	77	6	1	1448	3337140	3335699	0.0	2209
alsT	gi|2734051907|ref|NZ_CP078013.2|	Pseudomonas pergaminensis strain 1008 chromosome, complete genome	93.931	1450	88	0	1	1450	6508375	6509824	0.0	2191
alsT	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	93.862	1450	89	0	1	1450	898848	897399	0.0	2185
alsT	gi|3201082325|ref|NZ_AP039450.1|	Pseudomonas allii strain To-1 chromosome, complete genome	93.733	1452	91	0	1	1452	6478098	6479549	0.0	2178
alsT	gi|881011496|ref|NZ_LFMW01000006.1|	Pseudomonas fildesensis strain KG01 sole5_c8, whole genome shotgun sequence	93.724	1450	91	0	1	1450	26566	25117	0.0	2174
alsT	gi|2847469233|ref|NZ_CP162518.1|	Pseudomonas lurida strain BF8PS1 chromosome, complete genome	93.457	1452	95	0	1	1452	5943549	5945000	0.0	2156
alsT	gi|1071015968|ref|NZ_MDFI01000010.1|	Pseudomonas salomonii strain LMG 22120 contig435, whole genome shotgun sequence	93.577	1448	87	4	1	1448	28159	29600	0.0	2154
alsT	gi|1775771885|ref|NZ_VOIW01000003.1|	Pseudomonas haemolytica strain DSM 108987 3_754681_75.7984, whole genome shotgun sequence	93.388	1452	96	0	1	1452	204468	203017	0.0	2150
group_1849	gi|3212318603|ref|NZ_CM145622.1|	Pseudomonas spelaei strain PML3(3) chromosome, whole genome shotgun sequence	90.179	448	44	0	1	448	6506519	6506966	4.28e-163	584
aspA	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	97.684	1425	33	0	1	1425	2042189	2043613	0.0	2449
aspA	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	96.491	1425	50	0	1	1425	26471	27895	0.0	2355
aspA	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	96.421	1425	51	0	1	1425	900664	899240	0.0	2350
aspA	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	96.070	1425	56	0	1	1425	323532	324956	0.0	2322
aspA	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	96.073	1426	54	2	1	1425	6302963	6304387	0.0	2322
aspA	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	97.368	38	1	0	970	1007	1036203	1036240	2.30e-06	65.8
aspA	gi|1851124028|ref|NZ_CP054205.1|	Pseudomonas rhodesiae strain NL2019 chromosome, complete genome	95.649	1425	62	0	1	1425	107307	108731	0.0	2289
aspA	gi|2068435255|ref|NZ_CP077084.1|	Pseudomonas tritici strain SWRI145 chromosome, complete genome	95.579	1425	63	0	1	1425	106354	107778	0.0	2283
aspA	gi|2068435255|ref|NZ_CP077084.1|	Pseudomonas tritici strain SWRI145 chromosome, complete genome	90.566	53	5	0	958	1010	1278890	1278942	4.94e-08	71.3
aspA	gi|1179597664|ref|NZ_LT629702.1|	Pseudomonas azotoformans strain LMG 21611 chromosome I	95.579	1425	63	0	1	1425	4634777	4636201	0.0	2283
aspA	gi|2978019961|ref|NZ_OZ255725.1|	MAG: Pseudomonas edaphica isolate d0d43ed7-4afe-49fe-9a4a-8adf57d0e3f6 chromosome 1, complete sequence	95.509	1425	64	0	1	1425	3338957	3337533	0.0	2278
aspA	gi|1160401949|ref|NZ_CP018420.1|	Pseudomonas veronii strain R02 chromosome, complete genome	95.442	1426	63	2	1	1425	6749049	6750473	0.0	2272
yjiE	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	94.866	896	46	0	1	896	2042006	2041111	0.0	1400
yjiE	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	92.214	899	70	0	1	899	6302780	6301882	0.0	1273
yjiE	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	90.879	899	82	0	1	899	323349	322451	0.0	1206
yjiE	gi|1179597806|ref|NZ_LT629689.1|	Pseudomonas extremaustralis strain DSM 17835 chromosome I	90.848	896	82	0	1	896	5039619	5040514	0.0	1201
yjiE	gi|2358687120|ref|NZ_CP112866.1|	Pseudomonas quebecensis isolate S1Bt42 chromosome	90.429	909	87	0	1	909	5410749	5411657	0.0	1197
yjiE	gi|1179592297|ref|NZ_LT629704.1|	Pseudomonas antarctica strain LMG 22709 chromosome I	90.981	887	80	0	1	887	900847	901733	0.0	1195
yjiE	gi|1236158804|ref|NZ_NMRE01000003.1|	Pseudomonas gelidaquae strain IB20 NODE_3_length_160296_cov_2.63243, whole genome shotgun sequence	90.434	899	86	0	1	899	26288	25390	0.0	1184
yjiE	gi|1222357736|ref|NZ_FNKM01000002.1|	Pseudomonas grimontii strain DSM 17515, whole genome shotgun sequence	90.444	900	85	1	1	900	1925859	1926757	0.0	1184
yjiE	gi|881011496|ref|NZ_LFMW01000006.1|	Pseudomonas fildesensis strain KG01 sole5_c8, whole genome shotgun sequence	90.225	890	87	0	1	890	28568	29457	0.0	1162
purE	gi|763458725|ref|NZ_CP010896.1|	Pseudomonas simiae strain PCL1751 chromosome, complete genome	98.374	492	8	0	1	492	6042957	6042466	0.0	865
purE	gi|1160401949|ref|NZ_CP018420.1|	Pseudomonas veronii strain R02 chromosome, complete genome	98.374	492	8	0	1	492	6747706	6747215	0.0	865
purE	gi|1246019604|ref|NZ_LT907842.1|	Pseudomonas fluorescens strain ATCC 13525 chromosome I	98.374	492	8	0	1	492	2040042	2039551	0.0	865
purE	gi|1051488658|ref|NZ_MAUE01000012.1|	Pseudomonas aylmerensis strain S1E40 527, whole genome shotgun sequence	98.171	492	9	0	1	492	322109	321618	0.0	859
purE	gi|881011496|ref|NZ_LFMW01000006.1|	Pseudomonas fildesensis strain KG01 sole5_c8, whole genome shotgun sequence	98.171	492	9	0	1	492	29807	30298	0.0	859
purE	gi|2635296394|ref|NZ_OY817130.1|	Pseudomonas paraveronii strain FLM 11 chromosome 1, complete sequence	98.171	492	9	0	1	492	6301574	6301083	0.0	859
